IDENT,AGE10,CA0ACATAEU_15,CA0AREGIONF_15,CA0AREG_15,CA11,CA12,CA20_15,CA23A,CA23C,CA23D,CA23E,CA23F,CA23G,CA24,CA25,CA26,CA7,CA8,CA8B3,OS1,PER1,Q1,Q31,STRADEF,CA23C_DETAIL_1,CA23C_DETAIL_10,CA23C_DETAIL_11,CA23C_DETAIL_12,CA23C_DETAIL_13,CA23C_DETAIL_14,CA23C_DETAIL_15,CA23C_DETAIL_16,CA23C_DETAIL_17,CA23C_DETAIL_18,CA23C_DETAIL_2,CA23C_DETAIL_3,CA23C_DETAIL_4,CA23C_DETAIL_6,CA23C_DETAIL_7,CA23C_DETAIL_8,CA23C_DETAIL_9,CA23G_1,CA23G_2,CA23G_3,CA23G_4,CA23G_5,CA26_8,CONTRAT_15,LIEUNAIS,PHD,PONDEF,REGETAB,SALPRS_15,SITDE_15,TAPE,TAPI,ZUS
Q0129158,19,112,BRETAGNE,53,2,1,2,2,,,,,,2,,,,,,2,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02I,79.622128674,53,1231,1,0,24,2
Q0129534,22,112,ÎLE-DE-FRANCE,11,2,1,2,2,,,,,,2,,,,,,2,1,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03T,52.506627221,24,1460,1,3,3,2
Q0129611,18,111,CENTRE,24,1,1,2,2,,,,,,2,,,,,,2,2,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,00,02I,37.518518047,24,,2,,,2
Q0129616,18,111,CENTRE,24,1,1,2,2,,,,,,2,,,,,,2,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,02I,72.680650025,24,752,1,,,2
Q0129632,19,111,CENTRE,24,2,1,2,2,,,,,,2,,,,,,2,1,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,01,79.244229492,24,1173,1,18,,2
Q0129959,16,112,BRETAGNE,53,7,7,2,2,,,,,,2,,,,,,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02I,44.19180012,53,1457,1,0,58,2
Q0130078,20,120,BRETAGNE,53,1,1,2,2,,,,,,2,,,,,,1,1,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02T,49.150964701,53,1250,1,0,19,2
Q0130303,18,211,BRETAGNE,53,2,1,2,2,,,,,,2,,,,,,1,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02T,86.330287382,53,1050,1,11,16,2
Q0130457,19,111,BRETAGNE,53,7,3,2,2,,,,,,2,,,,,,2,1,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,03T,133.25627809,53,1300,1,0,,2
Q0130499,19,112,ÎLE-DE-FRANCE,11,,7,2,1,8,4,2,,,2,,,,,,1,1,2,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"02 CDI, Fonctionnaire",00,02T,71.508706255,23,1370,1,0,38,2
Q0130677,20,120,MIDI-PYRÉNÉES,73,2,2,1,2,,,,,,1,2,59,,,,2,1,2,1,12,,,,,,,,,,,,,,,,,,,,,,,0,,00,02T,72.767425045,73,,2,1,25,2
Q0131145,19,111,LANGUEDOC-ROUSSILLON,91,1,1,1,2,,,,,,2,,,,,,2,1,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03T,102.61682273,91,600,1,0,19,2
Q0131256,21,112,PAYS DE LA LOIRE,52,7,2,2,2,,,,,,2,,,,,,1,1,2,2,30,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03T,73.696905677,52,950,1,0,30,2
Q0131433,18,221,PAYS DE LA LOIRE,52,2,2,1,2,,,,,,2,,,,,,2,1,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,00,01,115.87759822,52,,3,,,2
Q0131571,20,111,PAYS DE LA LOIRE,52,2,2,2,2,,,,,,1,1,6,,,,2,1,2,1,8,,,,,,,,,,,,,,,,,,,,,,,0,03 Contrat aidé,00,02T,46.560031009,52,1199,1,0,,2
Q0131618,15,112,PAYS DE LA LOIRE,52,7,7,1,2,,,,,,2,,,,,,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,118.75070013,52,,3,,,1
Q0131632,20,111,PAYS DE LA LOIRE,52,2,2,2,1,9,1,2,,,1,1,9,,,,2,1,2,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,05 Intérim,00,02I,69.311463893,52,706,1,26,,2
Q0131881,17,221,PAYS DE LA LOIRE,52,7,1,2,1,87,1,1,1,123,2,,,,,,1,2,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,00,01,128.36923589,52,,2,,,2
Q0131957,19,120,PAYS DE LA LOIRE,52,3,3,2,2,,,,,,2,,,,,,2,1,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03T,125.0219548,52,1257,1,0,5,2
Q0131978,19,300,PAYS DE LA LOIRE,52,1,2,1,2,,,,,,2,,,3,3,1,2,2,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,00,02I,109.93457177,52,,3,,,2
Q0132104,21,211,MIDI-PYRÉNÉES,73,4,3,2,2,,,,,,2,,,,2,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,,00,03I,62.727434797,73,,2,11,,2
Q0132392,17,112,BOURGOGNE,26,7,7,2,2,,,,,,2,,,,,,2,2,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,00,01,114.97641883,26,,2,,,2
Q0132452,20,111,BOURGOGNE,26,1,3,2,1,8,3,2,,,2,,,,,,2,2,2,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,04 Emploi à durée déterminée,00,02T,54.578315135,26,294,1,5,,2
Q0132549,20,112,AQUITAINE,72,3,2,2,2,,,,,,2,,,,,,2,2,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,01,103.13420035,72,1230,1,0,,2
Q0133015,20,111,RHÔNE-ALPES,82,1,3,2,2,,,,,,2,,,,,,2,1,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,00,03T,80.221324003,82,,3,2,,2
Q0133016,20,112,RHÔNE-ALPES,82,2,3,2,2,,,,,,2,,,,,,2,1,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,00,03T,94.177298328,82,,3,2,,2
Q0133267,19,400,AUVERGNE,83,4,1,2,2,,,,,,2,,,,,,1,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,03I,46.951465689,83,,1,3,,2
Q0133535,19,111,POITOU-CHARENTES,54,7,7,2,2,,,,,,2,,,,,,1,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,03I,70.622023355,54,,1,2,,2
Q0133560,20,120,POITOU-CHARENTES,54,7,7,1,2,,,,,,2,,,,,,2,1,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,00,03T,58.347662317,54,,3,0,,2
Q0133723,20,400,POITOU-CHARENTES,54,2,2,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,03I,68.168959024,54,,1,0,,2
Q0133746,18,222,LIMOUSIN,74,4,2,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,03I,25.472254731,74,,1,0,0,2
Q0134111,20,211,HAUTE-NORMANDIE,23,2,3,1,2,,,,,,2,,,,,,2,1,1,2,16,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,04I,43.024976932,23,3125,1,0,6,2
Q0134441,19,111,AQUITAINE,72,7,2,2,2,,,,,,2,,,,,,2,1,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,00,02T,34.567860645,73,,4,8,,2
Q0134501,18,111,AQUITAINE,72,,7,2,2,,,,,,2,,,,,,2,1,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,02T,94.773173389,73,1271,1,1,,2
Q0134832,19,120,LANGUEDOC-ROUSSILLON,91,,,1,1,8,2,2,,,2,,,,,,2,1,2,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,00,03T,74.686294281,91,,2,13,21,2
Q0134846,19,211,LANGUEDOC-ROUSSILLON,91,3,2,2,2,,,,,,1,1,9,,4,,1,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,0,,00,03I,44.059279232,91,,2,4,,2
Q0134877,18,300,LANGUEDOC-ROUSSILLON,91,7,1,2,1,8,1,2,,,1,1,4,,,,2,1,2,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,03 Contrat aidé,00,02T,32.514910668,91,1146,1,5,,2
Q0135239,21,112,RHÔNE-ALPES,82,3,1,2,2,,,,,,2,,,,,,2,1,2,1,15,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,03I,64.161435724,82,1250,1,18,18,2
Q0135334,20,111,RHÔNE-ALPES,82,1,2,2,2,,,,,,2,,,,,,2,1,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,72.360558687,82,1354,1,5,18,2
Q0135396,18,112,RHÔNE-ALPES,82,7,7,2,2,,,,,,2,,,,,,1,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,00,01,118.19998561,82,,2,,,2
Q0135436,20,111,RHÔNE-ALPES,82,,6,2,2,,,,,,2,,,,,,2,2,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,00,02I,38.186870973,82,,2,4,,2
Q0135445,17,111,RHÔNE-ALPES,82,1,1,2,2,,,,,,2,,,,,,2,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,02I,41.903915231,82,1200,1,0,,2
Q0135611,21,112,RHÔNE-ALPES,82,7,7,2,2,,,,,,2,,,,,,2,1,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,00,03I,64.793683796,82,,3,0,,2
Q0135836,21,111,RHÔNE-ALPES,82,,2,2,2,,,,,,2,,,,,,2,1,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,03I,99.84129381,82,1200,1,0,,2
Q0136062,18,111,CENTRE,24,7,7,1,2,,,,,,2,,,,,,2,1,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,02T,45.835436519,52,1032.5,1,2,38,2
Q0136155,17,111,BASSE-NORMANDIE,25,1,3,1,2,,,,,,2,,,,,,2,2,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,00,01,97.902363563,25,,3,39,,2
Q0136291,19,120,LORRAINE,41,1,3,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,74.81372238,41,1390,1,0,27,2
Q0136383,20,400,CENTRE,24,,2,2,2,,,,,,2,,,,,,2,1,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,03I,79.909871545,26,1136,1,0,,2
Q0136537,21,112,RHÔNE-ALPES,82,1,1,2,2,,,,,,2,,,,,,1,1,1,2,30,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,06I,90.533774525,26,3200,1,0,15,2
Q0136642,18,111,NORD-PAS-DE-CALAIS,31,2,1,2,2,,,,,,2,,,,,,2,2,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,00,01,107.92713778,31,,2,,,1
Q0136802,20,112,AUVERGNE,83,1,2,1,2,,,,,,2,,,,,,1,1,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,40.066485385,83,1169.6640625,1,14,25,2
Q0136850,19,221,AUVERGNE,83,2,3,1,1,1,4,2,,,1,3,5789,,,,2,1,2,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,04 Emploi à durée déterminée,00,03I,86.154259884,83,1136,1,2,,2
Q0136880,20,112,AQUITAINE,72,2,2,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,32.531907086,72,1300,1,3,12,2
Q0137075,21,400,LANGUEDOC-ROUSSILLON,91,5,4,2,2,,,,,,2,,,,4,,2,1,2,1,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,62.381021108,91,1198,1,0,3,2
Q0137315,22,111,BOURGOGNE,26,6,5,2,2,,,,,,2,,,,,,2,2,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,02I,69.499647119,26,1363,1,0,,2
Q0137568,19,120,RHÔNE-ALPES,82,2,1,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,03I,68.248040588,82,,1,0,,2
Q0137660,18,111,RHÔNE-ALPES,82,7,7,2,1,168,3,2,,,1,1,67,,,,2,2,2,2,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,0,04 Emploi à durée déterminée,00,03I,38.148022581,82,900,1,2,,2
Q0137665,20,111,ÎLE-DE-FRANCE,11,1,1,1,1,1,2,2,,,1,3,6,3,,,1,2,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,00,01,64.223723991,82,,2,5,,2
Q0137677,18,111,RHÔNE-ALPES,82,1,2,2,2,,,,,,2,,,,,,2,1,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,01,111.56215649,82,1276,1,0,50,2
Q0137707,19,111,RHÔNE-ALPES,82,1,1,2,1,13,2,2,,,1,2,57,3,,,2,2,2,1,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,0,"02 CDI, Fonctionnaire",00,02T,48.07799015,82,1368,1,,55,2
Q0137811,21,112,RHÔNE-ALPES,82,3,4,2,2,,,,,,2,,,4,,,2,2,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03T,81.521383062,82,1300,1,4,51,2
Q0138012,20,221,POITOU-CHARENTES,54,7,7,2,2,,,,,,2,,,,,,1,1,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,03I,27.914299694,54,1350,1,0,,2
Q0138140,19,400,PICARDIE,22,1,3,2,2,,,,,,1,1,5,,,,2,1,2,2,12,,,,,,,,,,,,,,,,,,,,,,,0,"02 CDI, Fonctionnaire",00,03T,20.129657736,22,1435,1,5,10,2
Q0138161,16,112,PICARDIE,22,4,5,2,2,,,,,,2,,,,,,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,25.83470461,22,,2,,,2
Q0138189,17,120,PICARDIE,22,7,7,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,,00,01,52.240918146,22,,2,0,4,2
Q0138369,19,111,PROVENCE-ALPES-CÔTE D'AZUR,93,2,2,2,2,,,,,,2,,,,,,2,1,1,2,16,,,,,,,,,,,,,,,,,,,,,,,,,00,04I,37.253141953,93,,2,23,,2
Q0138395,18,112,PROVENCE-ALPES-CÔTE D'AZUR,93,7,3,2,2,,,,,,2,,,,,,2,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,02I,41.109885059,93,1150,1,29,,2
Q0138469,16,111,PROVENCE-ALPES-CÔTE D'AZUR,93,7,7,2,2,,,,,,2,,,,,,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,01,49.052838626,93,1500,1,2,48,2
Q0138488,18,111,PROVENCE-ALPES-CÔTE D'AZUR,93,1,7,2,2,,,,,,2,,,,,,2,1,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,05 Intérim,00,02I,58.314258223,93,,1,2,,2
Q0138609,18,221,PAYS DE LA LOIRE,52,7,7,2,2,,,,,,2,,,,,,1,1,2,1,10,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,01,51.989769952,74,401,1,26,26,2
Q0138656,20,111,LIMOUSIN,74,3,3,2,2,,,,,,2,,,,,,2,1,2,1,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,24.118165334,74,1384,1,0,0,2
Q0138658,21,300,LIMOUSIN,74,1,3,2,2,,,,,,2,,,,,,1,1,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,05 Intérim,00,03I,46.652535388,74,1494,1,5,34,2
Q0138784,20,111,CORSE,94,1,1,2,2,,,,,,2,,,,,,1,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,7.5164505906,94,1465,1,11,19,2
Q0138855,19,111,MARTINIQUE,02,1,1,1,2,,,,,,2,,,,,,2,2,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,00,01,112.68815187,97,,2,,,2
Q0138873,18,111,MARTINIQUE,02,1,1,2,2,,,,,,2,,,,,,1,1,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,00,02I,44.432024359,97,,2,2,,2
Q0138877,20,211,MARTINIQUE,02,7,1,2,2,,,,,,2,,,,,,1,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,03T,41.243346425,97,844,1,,,2
Q0139007,20,111,LA RÉUNION,04,1,1,2,2,,,,,,2,,,,,,1,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,,00,03I,85.514982595,97,,2,,,2
Q0139014,18,112,LA RÉUNION,04,1,1,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,52.027234162,97,1408,1,2,27,2
Q0139154,18,111,LA RÉUNION,04,2,3,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,48.812659385,97,1100,1,28,28,2
Q0139277,17,111,PAYS DE LA LOIRE,52,7,1,1,2,,,,,,2,,,,,,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,00,01,74.275288566,52,,3,,,2
Q0139404,20,112,BOURGOGNE,26,3,3,2,2,,,,,,2,,,1,,,2,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,02T,28.649109838,43,300,1,0,,2
Q0139526,20,111,RHÔNE-ALPES,82,2,3,2,2,,,,,,2,,,,,,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03T,83.448416731,82,1408,1,2,32,2
Q0139652,19,400,FRANCHE-COMTÉ,43,2,2,2,2,,,,,,2,,,,,,2,1,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,02T,30.583373051,43,780,1,0,,2
Q0139770,21,112,BRETAGNE,53,7,7,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,02I,65.247411028,53,1136,1,2,7,2
Q0139830,18,111,RHÔNE-ALPES,82,1,1,2,2,,,,,,1,2,46,,,,2,1,2,2,18,,,,,,,,,,,,,,,,,,,,,,,0,,00,01,149.70606729,53,,3,2,,2
Q0139951,20,400,BRETAGNE,53,3,2,2,2,,,,,,2,,,,,,2,1,1,2,30,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,04I,43.548507416,53,1633.328125,1,2,7,2
Q0140179,21,211,BRETAGNE,53,7,2,2,2,,,,,,2,,,,,,2,1,1,2,30,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,06I,69.598939758,53,1250,1,2,54,2
Q0140182,19,300,BRETAGNE,53,7,2,2,2,,,,,,2,,,,,,2,2,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,03I,52.459800887,53,483,1,,,2
Q0140279,20,300,BRETAGNE,53,2,2,2,2,,,,,,2,,,,,,2,1,1,2,30,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,06I,63.556822824,53,1469,1,0,48,2
Q0140529,20,120,BRETAGNE,53,,,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,61.686405057,53,1354,1,0,13,2
Q0140571,18,120,BRETAGNE,53,7,7,1,2,,,,,,1,1,7,,,,2,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,0,03 Contrat aidé,00,02I,58.697143535,53,784,1,,,2
Q0140744,20,112,BRETAGNE,53,2,2,2,2,,,,,,2,,,,,,2,1,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,02T,49.724115453,53,1200,1,3,,2
Q0140825,21,212,BRETAGNE,53,2,1,2,2,,,,,,2,,,,,,2,1,2,2,30,,,,,,,,,,,,,,,,,,,,,,,,05 Intérim,00,06I,71.751090121,53,,1,0,,2
Q0140902,21,112,MIDI-PYRÉNÉES,73,3,3,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,03I,64.947484683,73,,1,3,,2
Q0141227,21,221,PAYS DE LA LOIRE,52,1,2,2,2,,,,,,1,3,9,,,,1,1,2,2,29,,,,,,,,,,,,,,,,,,,,,,,0,04 Emploi à durée déterminée,00,03I,72.832103733,52,1500,1,2,,2
Q0141511,20,112,PAYS DE LA LOIRE,52,4,3,2,1,2,2,2,,,2,,,,,,2,1,2,2,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,"02 CDI, Fonctionnaire",00,06I,52.460736385,52,1604,1,9,42,2
Q0141612,20,112,PAYS DE LA LOIRE,52,2,2,2,2,,,,,,2,,,,,,2,1,1,2,30,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,06I,65.259566281,52,1680,1,3,22,2
Q0141729,23,112,AQUITAINE,72,,,2,2,,,,,,2,,,,,,2,1,1,2,30,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,06I,55.580136019,52,1800,1,0,31,2
Q0141911,21,111,PAYS DE LA LOIRE,52,7,2,2,2,,,,,,2,,,,,,2,1,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,73.60969633,52,1417,1,0,53,2
Q0142015,29,112,PAYS DE LA LOIRE,52,7,2,2,2,,,,,,2,,,,,,1,1,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03T,107.52177659,52,909,1,0,42,2
Q0142048,19,300,PAYS DE LA LOIRE,52,2,3,2,2,,,,,,2,,,,,,2,1,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,03T,78.639751262,52,800,1,0,,2
Q0142500,17,111,MIDI-PYRÉNÉES,73,7,7,2,2,,,,,,2,,,,,,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,01,32.334038295,73,1210,1,7,,2
Q0142813,20,111,CENTRE,24,2,2,2,1,8,1,2,,,2,,,,,,2,1,1,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,03 Contrat aidé,00,01,34.38766692,52,1335,1,13,,1
Q0143074,19,400,PROVENCE-ALPES-CÔTE D'AZUR,93,1,3,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,03I,56.499704891,93,1200,1,3,,2
Q0143082,18,120,PROVENCE-ALPES-CÔTE D'AZUR,93,1,2,2,2,,,,,,2,,,,,,2,1,2,1,10,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,01,51.216634199,93,1200,1,9,,2
Q0143261,18,111,PROVENCE-ALPES-CÔTE D'AZUR,93,,1,2,2,,,,,,2,,,,,,1,1,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,01,69.189330011,93,1325,1,2,14,2
Q0143319,16,111,FRANCHE-COMTÉ,43,1,2,1,2,,,,,,1,3,17,,,,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,0,01 Non salarié,00,01,60.695577533,43,,1,2,,2
Q0143462,20,300,CHAMPAGNE-ARDENNE,21,3,7,2,2,,,,,,2,,,,,,2,1,1,2,30,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,06I,44.62357384,21,1611,1,2,2,2
Q0143897,20,111,BRETAGNE,53,2,2,2,2,,,,,,2,,,,,,2,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,00,02I,76.253688637,53,,3,0,32,2
Q0143935,20,211,BRETAGNE,53,2,4,2,2,,,,,,2,,,,,,2,1,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,32.317169803,53,1412,1,0,26,2
Q0144030,19,111,BRETAGNE,53,7,7,2,2,,,,,,2,,,,,,2,1,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,00,03I,49.302018783,53,,4,2,,2
Q0144145,19,400,BRETAGNE,53,3,2,2,2,,,,,,2,,,,,,2,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,00,02I,76.299612364,53,,2,12,,2
Q0144158,19,120,BRETAGNE,53,1,1,2,2,,,,,,1,2,6,,,,2,1,1,1,10,,,,,,,,,,,,,,,,,,,,,,,0,,00,02I,53.513191051,53,,1,2,24,2
Q0144624,19,111,CENTRE,24,7,7,2,2,,,,,,2,,,,,,2,2,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,04 Emploi à durée déterminée,00,02I,29.470329203,24,454,1,5,,2
Q0144800,19,112,CENTRE,24,1,1,2,2,,,,,,2,,,,2,,2,2,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,03 Contrat aidé,00,01,77.21444389,24,682,1,14,22,2
Q0144943,19,112,CENTRE,24,7,5,2,1,1,1,2,,,1,1,47,,,,2,1,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,00,01,67.102703825,24,,2,,,2
Q0144947,20,112,CENTRE,24,2,2,1,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,"02 CDI, Fonctionnaire",00,03I,37.792194776,24,1366.5,1,2,41,2
Q0144998,19,111,CENTRE,24,7,7,2,2,,,,,,2,,,,,,2,1,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,00,03I,65.862078907,24,,2,3,,2
Q0145279,18,221,AQUITAINE,72,,1,2,2,,,,,,2,,,,,,2,2,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,00,01,94.642305717,53,,2,5,,2
Q0145312,18,211,BRETAGNE,53,7,2,2,1,8,3,2,,,2,,,,,,2,1,1,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,05 Intérim,00,02I,55.479235579,53,1404,1,0,,2
Q0145484,19,120,LANGUEDOC-ROUSSILLON,91,3,3,2,2,,,,,,2,,,,,,2,1,1,2,15,,,,,,,,,,,,,,,,,,,,,,,,01 Non salarié,00,03I,105.77952389,91,,1,0,,2
